inx,country,countryCoded,degree,degreeCoded,eng,engCoded,fieldGroup,fund,gpaBachelors,gpaMasters,gre,highLevelBachUni,highLevelMasterUni,papersGLOB,papersIRAN,targetUni,uniRank,year
1217,turkey,6,Masters,0,Medium,2,1,FALSE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,eastern mediterranean,-1,2010
1218,australia,1,Doctorate,1,High,1,0,TRUE,2,3,TRUE,TRUE,TRUE,7,1,macquarie,-1,2011
1219,norway,2,Doctorate,1,High,1,3,TRUE,2,3.5,FALSE,TRUE,TRUE,18,12,al mansour  college,-1,2011
1220,united states,0,Doctorate,1,High,1,5,TRUE,3,3.97,TRUE,TRUE,FALSE,4,3,ulsan,-1,2013
1222,united states,0,Doctorate,1,VeryHigh,0,7,TRUE,2.5,3,TRUE,TRUE,FALSE,8,1,colorado at boulder,-1,2010
1223,netherlands,4,Masters,0,High,1,1,TRUE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,eindhoven,-1,2011
1225,n/a,0,Masters,0,High,1,14,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,nigerian turkish nile,-1,2011
1226,n/a,0,Masters,0,Medium,2,1,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,n/a,-1,2010
1227,italy,3,Masters,0,Medium,2,8,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2011
1229,australia,1,Doctorate,1,Medium,2,0,FALSE,3,3,FALSE,FALSE,TRUE,5,0,national technological,-1,2011
1230,india,7,Masters,0,High,1,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,kakatiya,-1,2010
1231,united states,0,Doctorate,1,VeryHigh,0,7,TRUE,3,4,TRUE,TRUE,FALSE,4,2,applied,-1,2011
1233,canada,1,Masters,0,High,1,9,TRUE,1.5,3,TRUE,TRUE,FALSE,1,1,concordia,-1,2011
1234,united states,0,Masters,0,VeryHigh,0,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,bemidji state univeristy,-1,2011
1235,germany,3,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,nagaland,-1,2011
1236,norway,2,Masters,0,Medium,2,11,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,1,0,nigerian turkish nile,-1,2011
1237,germany,3,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,nagaland,-1,2011
1238,united states,0,Masters,0,Medium,2,5,TRUE,2,3.442985691,TRUE,TRUE,FALSE,0,0,houston,-1,2011
1239,germany,3,Masters,0,Medium,2,0,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,anderson,-1,2011
1240,n/a,0,Masters,0,Medium,2,8,FALSE,2,3.5,FALSE,FALSE,FALSE,0,0,n/a,-1,2006
1241,india,7,Doctorate,1,High,1,0,TRUE,2,2.5,FALSE,FALSE,FALSE,1,1,indian,-1,2011
1242,united states,0,Doctorate,1,High,1,0,TRUE,2.5,3,TRUE,TRUE,TRUE,0,2,houston,-1,2011
1243,germany,3,Masters,0,Medium,2,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,debrecen,-1,2011
1244,united states,0,Doctorate,1,High,1,2,TRUE,2.5,4,TRUE,TRUE,FALSE,0,0,texas am,-1,2011
1245,united states,0,Doctorate,1,VeryHigh,0,5,TRUE,3.5,4,TRUE,TRUE,TRUE,1,0,stanford,-1,2011
1246,n/a,0,Masters,0,High,1,15,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,cyprus,-1,2010
1247,united states,0,Masters,0,High,1,1,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,1,1,oklahoma state,-1,2011
1248,netherlands,4,Doctorate,1,Medium,2,13,TRUE,4,4,TRUE,FALSE,FALSE,1,4,groningen,-1,2011
1249,canada,1,Masters,0,High,1,0,FALSE,2,3.5,FALSE,TRUE,FALSE,1,0,ottawa,-1,2011
1250,n/a,0,Masters,0,High,1,6,FALSE,1,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2012
1252,n/a,0,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,nigerian turkish nile,-1,2010
1254,united states,0,Doctorate,1,VeryHigh,0,2,TRUE,3,3.5,FALSE,TRUE,FALSE,5,5,princeton,-1,2011
1256,netherlands,4,Doctorate,1,VeryHigh,0,10,TRUE,2,4,FALSE,TRUE,TRUE,0,1,erasmus  rotterdam,-1,2011
1257,n/a,0,Masters,0,High,1,5,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,latvia,-1,2011
1258,canada,1,Doctorate,1,High,1,1,TRUE,3.5,3.5,FALSE,FALSE,TRUE,3,6,virginia polytechnic institutestate  (virginia tech),-1,2011
1260,canada,1,Masters,0,High,1,0,FALSE,3,3.442985691,FALSE,TRUE,FALSE,0,0,concordia,-1,2011
1261,germany,3,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,1,0,technical  mombasa,-1,2011
1262,canada,1,Doctorate,1,VeryHigh,0,4,TRUE,3.5,3.5,TRUE,FALSE,TRUE,0,0,alberta,-1,2011
1263,n/a,0,Masters,0,Low,3,10,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,"toronto, mississauga",-1,2010
1265,italy,3,Masters,0,Medium,2,0,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,3,politecnica de puerto rico,-1,2011
1267,united states,0,Doctorate,1,Medium,2,0,TRUE,3.5,3.5,TRUE,FALSE,TRUE,0,2,texas at austin,-1,2011
1269,canada,1,Doctorate,1,High,1,0,TRUE,3.5,4,FALSE,TRUE,TRUE,6,0,not decided yet,-1,2011
1271,united states,0,Doctorate,1,Medium,2,1,TRUE,2,3.5,TRUE,TRUE,FALSE,6,5,san carlos,-1,2012
1272,canada,1,Doctorate,1,High,1,4,TRUE,2.5,3.5,FALSE,TRUE,TRUE,7,0,toronto,-1,2011
1273,united states,0,Doctorate,1,VeryHigh,0,4,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,2,0,lucerne,-1,2011
1274,united states,0,Doctorate,1,VeryHigh,0,4,TRUE,2,3.5,TRUE,FALSE,TRUE,5,1,illinois at chicago,-1,2011
1276,united states,0,Doctorate,1,High,1,2,TRUE,2.5,3.5,TRUE,FALSE,TRUE,0,0,texas am,-1,2011
1277,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,2.5,3,TRUE,TRUE,TRUE,2,2,northeastern,-1,2011
1278,n/a,0,Masters,0,Medium,2,7,FALSE,2,3.442985691,FALSE,TRUE,FALSE,2,1,limerick,-1,2011
1279,united states,0,Doctorate,1,VeryHigh,0,4,FALSE,4,3.5,TRUE,TRUE,TRUE,0,0,purdue,-1,2011
1280,united states,0,Masters,0,VeryHigh,0,8,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,0,pratt institute,-1,2011
1281,n/a,0,Masters,0,High,1,10,FALSE,1,3.442985691,FALSE,FALSE,FALSE,0,0,n/a,-1,2011
1282,germany,3,Masters,0,Medium,2,9,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,4,debrecen,-1,2011
1284,canada,1,Doctorate,1,High,1,1,TRUE,2.5,3.5,TRUE,FALSE,FALSE,4,2,simon fraser,-1,2011
1286,canada,1,Doctorate,1,High,1,4,TRUE,2.5,3.5,TRUE,TRUE,TRUE,10,0,aviation,-1,2011
1287,italy,3,Masters,0,High,1,8,TRUE,4,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2011
1288,n/a,0,Masters,0,High,1,0,TRUE,3.8,3.442985691,FALSE,FALSE,FALSE,0,0,aviation,-1,2011
1289,united states,0,Masters,0,VeryHigh,0,9,FALSE,2,3.442985691,TRUE,TRUE,FALSE,2,0,northeastern illinois,-1,2011
1290,united states,0,Doctorate,1,VeryHigh,0,11,FALSE,3,2.5,TRUE,TRUE,TRUE,6,0,minnesota - twin cities campus,-1,2011
1291,united states,0,Doctorate,1,High,1,12,TRUE,2.5,4,FALSE,TRUE,TRUE,5,8,north texas,-1,2011
1292,canada,1,Masters,0,VeryHigh,0,5,FALSE,2,3.442985691,FALSE,TRUE,FALSE,0,0,calgary,-1,2011
1293,united states,0,Masters,0,Medium,2,0,TRUE,2.5,3.5,FALSE,TRUE,TRUE,0,0,boston,-1,2011
1294,united states,0,Doctorate,1,High,1,11,TRUE,3,3.5,FALSE,FALSE,FALSE,10,0,southern california,-1,2011
1296,canada,1,Doctorate,1,High,1,0,TRUE,2.5,3.5,FALSE,FALSE,FALSE,5,3,dalhousie,-1,2011
1297,canada,1,Masters,0,High,1,1,TRUE,2,3.442985691,FALSE,FALSE,FALSE,0,4,concordia,-1,2011
1300,united states,0,Doctorate,1,VeryHigh,0,9,TRUE,3,3.5,TRUE,TRUE,TRUE,4,1,kansas,-1,2011
1301,n/a,0,Masters,0,High,1,1,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,1,polytechnic  tirane,-1,2011
1302,n/a,0,Masters,0,High,1,1,FALSE,3,3.442985691,FALSE,TRUE,FALSE,1,1,n/a,-1,2009
1303,united states,0,Doctorate,1,Medium,2,9,FALSE,1.5,3.5,TRUE,TRUE,TRUE,7,0,arizona,-1,2011
1304,canada,1,Doctorate,1,Medium,2,13,TRUE,2.5,3.5,FALSE,TRUE,TRUE,0,0,saskatchewan,-1,2011
1305,united states,0,Masters,0,High,1,11,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,1,denver,-1,2011
1306,canada,1,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,concordia,-1,2011
1307,germany,3,Masters,0,Medium,2,11,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,0,north china,-1,2011
1308,netherlands,4,Masters,0,VeryHigh,0,6,TRUE,3,3.5,FALSE,TRUE,TRUE,0,1,free  amsterdam,-1,2011
1309,united states,0,Masters,0,VeryHigh,0,5,TRUE,3,3.442985691,TRUE,TRUE,FALSE,2,0,michigan state,-1,2011
1310,italy,3,Masters,0,High,1,8,FALSE,1.5,3.442985691,FALSE,TRUE,FALSE,0,0,polytechnic  tirane,-1,2011
1311,n/a,0,Doctorate,1,VeryHigh,0,4,FALSE,2,3.442985691,TRUE,TRUE,FALSE,0,0,oklahoma state,-1,2011
1312,united states,0,Doctorate,1,High,1,0,FALSE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,akron,-1,2012
1313,canada,1,Masters,0,High,1,10,FALSE,1.5,2.5,FALSE,TRUE,TRUE,0,1,victoria,-1,2011
1314,australia,1,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,melbourne,-1,2011
1315,canada,1,Doctorate,1,High,1,8,TRUE,3,4,FALSE,TRUE,TRUE,1,1,alberta,-1,2011
1316,united states,0,Masters,0,High,1,0,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,wisconsin - milwaukee,-1,2011
1317,sweden,2,Doctorate,1,VeryHigh,0,6,TRUE,3,4,FALSE,TRUE,TRUE,2,1,stockholm school of economics,-1,2011
1318,canada,1,Masters,0,Medium,2,7,TRUE,3.5,4,FALSE,FALSE,FALSE,0,2,alberta,-1,2011
1319,finland,2,Masters,0,Medium,2,10,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,1,helsinki,-1,2011
1320,germany,3,Masters,0,High,1,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,erlangenn/anuremberg,-1,2011
1322,finland,2,Masters,0,VeryHigh,0,0,FALSE,3,3.442985691,FALSE,TRUE,FALSE,0,1,helsinki,-1,2011
1323,canada,1,Masters,0,VeryHigh,0,11,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,0,mcmaster,-1,2011
1325,germany,3,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,1,0,tu munchen,-1,2011
1326,australia,1,Doctorate,1,High,1,7,TRUE,2,4,FALSE,TRUE,TRUE,0,3,sydney,-1,2011
1328,canada,1,Doctorate,1,High,1,0,TRUE,2.5,4,TRUE,FALSE,FALSE,3,1,western ontario,-1,2011
1329,united kingdom,4,Masters,0,Medium,2,11,FALSE,2,3.442985691,FALSE,FALSE,FALSE,1,2,manchester,-1,2011
1331,norway,2,Masters,0,VeryHigh,0,14,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,bergen,-1,2011
1332,spain,3,Doctorate,1,Medium,2,10,TRUE,2,3.442985691,FALSE,TRUE,FALSE,0,0,geneva business school,-1,2014
1333,united states,0,Doctorate,1,VeryHigh,0,9,TRUE,3.5,3.442985691,TRUE,TRUE,FALSE,0,1,north carolina state,-1,2011
1334,canada,1,Doctorate,1,VeryHigh,0,13,TRUE,3,3,FALSE,TRUE,TRUE,0,0,alberta,-1,2011
1335,canada,1,Doctorate,1,High,1,4,TRUE,2,3,TRUE,FALSE,FALSE,0,1,simon fraser,-1,2011
1336,germany,3,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,michigan technological,-1,2011
1338,united states,0,Doctorate,1,Medium,2,13,TRUE,2,3.442985691,TRUE,FALSE,FALSE,3,0,city  athens,-1,2011
1339,united states,0,Masters,0,Medium,2,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,george mason,-1,2011
1340,united states,0,Doctorate,1,Medium,2,8,TRUE,1.5,3,TRUE,TRUE,TRUE,2,2,florida,-1,2011
1341,united states,0,Doctorate,1,VeryHigh,0,11,FALSE,2.5,3.5,TRUE,FALSE,FALSE,2,0,texas am,-1,2011
1342,united states,0,Doctorate,1,High,1,11,TRUE,2.5,3.5,TRUE,TRUE,TRUE,5,0,washington state,-1,2011
1344,finland,2,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,turku,-1,2011
1345,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,3,3.442985691,TRUE,FALSE,FALSE,0,0,george mason,-1,2011
1346,norway,2,Masters,0,VeryHigh,0,11,FALSE,2,3.442985691,FALSE,FALSE,FALSE,1,0,nigerian turkish nile,-1,2011
1347,united states,0,Doctorate,1,Medium,2,5,TRUE,2,3,TRUE,FALSE,TRUE,10,3,north carolina state,-1,2011
1348,united states,0,Masters,0,VeryHigh,0,11,FALSE,3,3.442985691,TRUE,TRUE,FALSE,1,0,west virginia,-1,2011
1349,finland,2,Masters,0,Medium,2,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,1,helsinki,-1,2011
1351,canada,1,Doctorate,1,High,1,2,FALSE,2.5,3.5,FALSE,TRUE,TRUE,1,1,alberta,-1,2011
1352,n/a,0,Doctorate,1,Medium,2,1,TRUE,2,3,TRUE,TRUE,TRUE,2,1,lucknow,-1,2011
1353,canada,1,Doctorate,1,VeryHigh,0,4,TRUE,2.5,3,TRUE,TRUE,TRUE,1,1,université laval,-1,2015
1354,united states,0,Doctorate,1,High,1,0,FALSE,3,3.442985691,TRUE,TRUE,FALSE,3,0,ulster,-1,2011
1355,norway,2,Masters,0,High,1,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,nigerian turkish nile,-1,2011
1357,france,3,Masters,0,High,1,2,TRUE,1.8,3.442985691,FALSE,FALSE,FALSE,1,0,parisn/asud,-1,2016
1358,united states,0,Masters,0,Medium,2,11,TRUE,2.5,3.442985691,TRUE,FALSE,FALSE,2,1,charles sturt,-1,2011
1359,germany,3,Masters,0,High,1,11,FALSE,2,3.442985691,TRUE,FALSE,FALSE,1,0,north china,-1,2011
1360,united states,0,Doctorate,1,High,1,0,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,0,ohio state,-1,2011
1361,n/a,0,Masters,0,Medium,2,10,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,tampere polytechnic,-1,2011
1362,turkey,6,Masters,0,Medium,2,0,FALSE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,mizan tepi,-1,2011
1363,australia,1,Doctorate,1,High,1,7,TRUE,2,4,FALSE,TRUE,TRUE,2,1,melbourne,-1,2011
1364,italy,3,Masters,0,Medium,2,1,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,7,politecnica de puerto rico,-1,2011
1365,finland,2,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,tampere polytechnic,-1,2011
1367,canada,1,Doctorate,1,VeryHigh,0,11,TRUE,2,4,FALSE,TRUE,TRUE,5,0,toronto,-1,2011
1368,belgium,4,Masters,0,High,1,7,FALSE,2,3.442985691,FALSE,TRUE,FALSE,0,0,k.u.leuven,-1,2011
1369,united states,0,Masters,0,VeryHigh,0,7,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,west virginia,-1,2011
1370,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,2,3.442985691,TRUE,FALSE,FALSE,2,3,arizona,-1,2011
1371,united states,0,Doctorate,1,High,1,4,TRUE,3.5,4,TRUE,TRUE,TRUE,2,0,north carolina state,-1,2011
1372,germany,3,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,groningen,-1,2011
1373,n/a,0,Doctorate,1,High,1,0,TRUE,3,3.5,FALSE,FALSE,TRUE,3,2,satakunta  applied scinces,-1,2011
1374,united states,0,Masters,0,VeryHigh,0,11,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,1,0,massachusetts at amherst,-1,2011
1375,united states,0,Masters,0,High,1,8,TRUE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,northern arizona,-1,2011
1376,italy,3,Masters,0,Medium,2,8,TRUE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2011
1377,canada,1,Masters,0,VeryHigh,0,0,TRUE,2,3.442985691,FALSE,FALSE,FALSE,2,4,dalhousie,-1,2011
1378,n/a,0,Doctorate,1,Medium,2,4,FALSE,1.5,3,FALSE,FALSE,FALSE,0,7,aviation,-1,2011
1379,united states,0,Doctorate,1,VeryHigh,0,11,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,0,pennsylvania,-1,2011
1380,netherlands,4,Masters,0,VeryHigh,0,13,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,0,0,maastricht,-1,2006
1381,n/a,0,Masters,0,Medium,2,11,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,tampere,-1,2011
1382,united states,0,Doctorate,1,High,1,4,TRUE,2.5,3.442985691,TRUE,TRUE,FALSE,3,0,georgia,-1,2011
1383,n/a,0,Masters,0,High,1,10,FALSE,1,3.442985691,FALSE,TRUE,FALSE,4,21,newcastle,-1,2011
1384,united states,0,Doctorate,1,High,1,5,TRUE,3,2.5,TRUE,TRUE,TRUE,0,0,up to now,-1,2011
1385,belgium,4,Masters,0,Medium,2,10,FALSE,2.5,3.442985691,TRUE,TRUE,FALSE,1,1,k.u.leuven,-1,2011
1386,n/a,0,Masters,0,High,1,0,FALSE,2,3.442985691,FALSE,TRUE,FALSE,0,0,international  management,-1,2011
1387,united states,0,Masters,0,High,1,8,FALSE,2.5,3.442985691,TRUE,FALSE,FALSE,0,0,massachusetts at amherst,-1,2011
1388,norway,2,Masters,0,Low,3,11,FALSE,3,3.442985691,FALSE,FALSE,FALSE,7,0,nigerian turkish nile,-1,2011
1389,canada,1,Doctorate,1,High,1,0,TRUE,4,3.5,TRUE,TRUE,FALSE,0,2,mcgill,-1,2012
1390,united states,0,Doctorate,1,VeryHigh,0,4,FALSE,2.5,4,TRUE,TRUE,TRUE,2,0,applied,-1,2011
1391,finland,2,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,oulu,-1,2011
1392,italy,3,Masters,0,Medium,2,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2011
1393,n/a,0,Doctorate,1,High,1,4,FALSE,3.7,4,FALSE,TRUE,FALSE,0,0,nigerian turkish nile,-1,2010
1394,n/a,0,Masters,0,VeryHigh,0,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,technological  (maubin),-1,2011
1395,italy,3,Masters,0,Medium,2,1,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,polytechnic  tirane,-1,2011
1396,france,3,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,université joseph fourier (grenoble i),-1,2011
1397,canada,1,Masters,0,High,1,0,FALSE,3,3.442985691,TRUE,TRUE,FALSE,2,0,british columbia,-1,2011
1398,n/a,0,Masters,0,High,1,11,FALSE,2.5,3,FALSE,FALSE,TRUE,0,0,n/a,-1,2012
1399,n/a,0,Masters,0,VeryHigh,0,4,TRUE,2.5,3.442985691,TRUE,FALSE,FALSE,14,3,technical  denmark,-1,2011
1401,canada,1,Doctorate,1,High,1,11,FALSE,3.5,4,TRUE,TRUE,TRUE,2,0,alanta,-1,2011
1402,finland,2,Masters,0,High,1,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,0,tampere polytechnic,-1,2011
1403,france,3,Masters,0,High,1,0,FALSE,4,3.442985691,FALSE,TRUE,FALSE,6,9,supinfocom,-1,2011
1404,australia,1,Masters,0,Low,3,7,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,2,wollongong,-1,2011
1405,n/a,0,Masters,0,High,1,0,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,bergen,-1,2011
1406,netherlands,4,Masters,0,VeryHigh,0,3,TRUE,3,3.442985691,TRUE,TRUE,FALSE,1,0,eindhoven,-1,2011
1407,united states,0,Masters,0,Medium,2,11,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,0,new jersey institute of,-1,2011
1408,n/a,0,Masters,0,Medium,2,5,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,carleton/memorial/ windsor,-1,2011
1409,australia,1,Doctorate,1,High,1,4,TRUE,1,1,FALSE,FALSE,FALSE,7,5,queensland,-1,2011
1410,n/a,0,Masters,0,Medium,2,0,FALSE,4,3.442985691,TRUE,FALSE,FALSE,9,0,tampere polytechnic,-1,2011
1412,germany,3,Masters,0,High,1,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,btu cottbus,-1,2011
1413,united states,0,Doctorate,1,High,1,8,TRUE,3,4,TRUE,FALSE,FALSE,4,6,texas tech,-1,2011
1414,n/a,0,Masters,0,High,1,0,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,tampere polytechnic,-1,2006
1415,united states,0,Doctorate,1,High,1,9,TRUE,3,4,TRUE,TRUE,TRUE,3,0,wolaita sodo,-1,2011
1416,united states,0,Doctorate,1,High,1,9,TRUE,3,3,TRUE,FALSE,TRUE,1,1,south florida,-1,2011
1417,united states,0,Masters,0,High,1,6,FALSE,3,3.442985691,TRUE,FALSE,FALSE,0,0,texas at dallas,-1,2011
1418,norway,2,Masters,0,High,1,0,FALSE,4,3.442985691,FALSE,FALSE,FALSE,0,0,pennsylvania state  - schuylkill,-1,2011
1419,germany,3,Masters,0,High,1,11,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,0,0,north china,-1,2011
1420,united states,0,Masters,0,Medium,2,11,FALSE,2,3.442985691,TRUE,FALSE,FALSE,0,0,missouri,-1,2011
1421,united states,0,Doctorate,1,Medium,2,1,TRUE,3,4,TRUE,TRUE,TRUE,5,2,at buffalo,-1,2011
1423,malaysia,6,Masters,0,Medium,2,4,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,8,nottingham,-1,2011
1424,netherlands,4,Masters,0,High,1,8,TRUE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,eindhoven,-1,2011
1425,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,2,3.5,TRUE,TRUE,TRUE,1,1,l noroeste,-1,2011
1426,finland,2,Masters,0,Medium,2,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,tampere,-1,2011
1427,canada,1,Doctorate,1,High,1,11,TRUE,3.5,4,FALSE,FALSE,FALSE,6,0,alberta,-1,2011
1428,australia,1,Doctorate,1,VeryHigh,0,0,TRUE,2.5,4,TRUE,TRUE,TRUE,0,0,new south wales,-1,2011
1429,united states,0,Doctorate,1,Medium,2,5,FALSE,1,3.5,TRUE,TRUE,FALSE,1,1,wayne state,-1,2011
1430,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,4,3.5,TRUE,TRUE,TRUE,5,0,virginia state,-1,2011
1431,canada,1,Doctorate,1,Medium,2,2,TRUE,1.5,3.5,TRUE,FALSE,TRUE,0,0,calgary,-1,2011
1432,united states,0,Doctorate,1,High,1,1,TRUE,3,4,TRUE,TRUE,FALSE,6,0,pittsburgh,-1,2013
1435,finland,2,Masters,0,High,1,0,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,turku,-1,2011
1437,united states,0,Masters,0,VeryHigh,0,1,TRUE,3,3.442985691,TRUE,TRUE,FALSE,0,5,villanova,-1,2011
1438,canada,1,Doctorate,1,High,1,7,TRUE,2.5,3.5,FALSE,FALSE,TRUE,2,4,western ontario,-1,2011
1440,italy,3,Masters,0,High,1,11,FALSE,2,3.442985691,FALSE,FALSE,FALSE,0,0,politecnica de puerto rico,-1,2011
1441,germany,3,Masters,0,Medium,2,0,FALSE,3,3.442985691,FALSE,FALSE,FALSE,0,1,banasthali,-1,2011
1443,singapore,5,Doctorate,1,High,1,1,TRUE,2.5,4,FALSE,FALSE,FALSE,2,0,national  singapore,-1,2011
1445,united states,0,Masters,0,High,1,1,TRUE,2,3.442985691,TRUE,TRUE,FALSE,2,9,wyoming,-1,2011
1446,united states,0,Masters,0,VeryHigh,0,0,FALSE,1.5,3.442985691,TRUE,FALSE,FALSE,0,0,"california state , san marcos",-1,2011
1447,canada,1,Doctorate,1,VeryHigh,0,0,TRUE,2,3.5,TRUE,TRUE,TRUE,1,1,queens,-1,2011
1448,united kingdom,4,Masters,0,Medium,2,11,FALSE,1.5,3.442985691,FALSE,FALSE,FALSE,0,0,southampton,-1,2011
1450,canada,1,Masters,0,VeryHigh,0,1,FALSE,3,3.442985691,TRUE,TRUE,FALSE,2,0,concordia,-1,2011
1451,n/a,0,Masters,0,Medium,2,3,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,n/a,-1,2011
1452,norway,2,Masters,0,Medium,2,0,FALSE,2.5,3.442985691,FALSE,FALSE,FALSE,0,0,nigerian turkish nile,-1,2011
1453,canada,1,Doctorate,1,Medium,2,11,TRUE,2,2,TRUE,TRUE,TRUE,3,1,"École de technologie supérieure, université du québec",-1,2011
1454,norway,2,Masters,0,High,1,13,FALSE,3.5,3.442985691,FALSE,TRUE,FALSE,3,0,nigerian turkish nile,-1,2011
1455,canada,1,Masters,0,High,1,0,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,ottawa,-1,2011
1456,united kingdom,4,Masters,0,High,1,0,TRUE,4,3.442985691,FALSE,FALSE,FALSE,1,1,imperial college london,-1,2011
1457,netherlands,4,Masters,0,High,1,1,FALSE,2.5,3.442985691,FALSE,TRUE,FALSE,0,0,eindhoven,-1,2011
1458,united states,0,Doctorate,1,VeryHigh,0,0,TRUE,3,4,TRUE,TRUE,TRUE,0,0,georgia institute of,-1,2011
1459,finland,2,Masters,0,High,1,2,TRUE,2.5,3.442985691,FALSE,TRUE,FALSE,0,1,eastern  sri lanka,-1,2012
1460,finland,2,Masters,0,High,1,0,FALSE,3.5,3.442985691,FALSE,FALSE,FALSE,0,0,abo akademi,-1,2011
1461,united states,0,Doctorate,1,Medium,2,0,FALSE,3,3,TRUE,FALSE,TRUE,1,2,wright state,-1,2011
